Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Datetime,,,,,,
2025-12-08 14:30:00+00:00,95.82530212402344,95.82530212402344,99.81999969482422,95.78500366210938,99.79000091552734,18330581
2025-12-08 15:30:00+00:00,95.92500305175781,95.92500305175781,96.56999969482422,95.30000305175781,95.81999969482422,12653429
2025-12-08 16:30:00+00:00,96.11199951171875,96.11199951171875,96.52999877929688,95.51000213623047,95.93000030517578,7657343
2025-12-08 17:30:00+00:00,95.66000366210938,95.66000366210938,96.23999786376953,95.55000305175781,96.12000274658203,5494339
2025-12-08 18:30:00+00:00,96.31500244140625,96.31500244140625,96.50499725341797,95.44999694824219,95.6500015258789,6449408
2025-12-08 19:30:00+00:00,96.95999908447266,96.95999908447266,97.02999877929688,96.0199966430664,96.31500244140625,7141535
2025-12-08 20:30:00+00:00,96.83999633789062,96.83999633789062,97.04000091552734,96.23999786376953,96.95999908447266,5815091
2025-12-09 14:30:00+00:00,96.6449966430664,96.6449966430664,97.11000061035156,96.2300033569336,96.79000091552734,7862597
2025-12-09 15:30:00+00:00,96.06500244140625,96.06500244140625,96.71499633789062,95.87999725341797,96.6449966430664,4915351
2025-12-09 16:30:00+00:00,95.92500305175781,95.92500305175781,96.62999725341797,95.76000213623047,96.06500244140625,4367552
2025-12-09 17:30:00+00:00,95.78379821777344,95.78379821777344,96.06999969482422,95.44999694824219,95.92500305175781,4083576
2025-12-09 18:30:00+00:00,96.58989715576172,96.58989715576172,97.19000244140625,95.75,95.78379821777344,5067300
2025-12-09 19:30:00+00:00,96.8499984741211,96.8499984741211,96.93000030517578,96.3499984741211,96.58000183105469,3500625
2025-12-09 20:30:00+00:00,96.70999908447266,96.70999908447266,97.23999786376953,96.44000244140625,96.8499984741211,4138582
2025-12-10 14:30:00+00:00,95.5250015258789,95.5250015258789,96.95999908447266,95.08000183105469,96.73500061035156,8028921
2025-12-10 15:30:00+00:00,94.94999694824219,94.94999694824219,95.56780242919922,94.62999725341797,95.5199966430664,6148312
2025-12-10 16:30:00+00:00,94.79000091552734,94.79000091552734,95.05999755859375,94.56999969482422,94.95500183105469,3158059
2025-12-10 17:30:00+00:00,94.22000122070312,94.22000122070312,94.81999969482422,94.16000366210938,94.78500366210938,4973469
2025-12-10 18:30:00+00:00,93.4749984741211,93.4749984741211,94.27999877929688,93.3499984741211,94.22000122070312,7085060
2025-12-10 19:30:00+00:00,93.40989685058594,93.40989685058594,93.73999786376953,92.9800033569336,93.47599792480469,7418112
2025-12-10 20:30:00+00:00,92.69999694824219,92.69999694824219,93.43000030517578,92.3499984741211,93.40499877929688,9019771
2025-12-11 14:30:00+00:00,94.3949966430664,94.3949966430664,94.51000213623047,92.76000213623047,93.8550033569336,9038298
2025-12-11 15:30:00+00:00,94.08499908447266,94.08499908447266,94.68000030517578,93.70999908447266,94.3949966430664,4362495
2025-12-11 16:30:00+00:00,94.62000274658203,94.62000274658203,94.81999969482422,93.98999786376953,94.08499908447266,3473366
2025-12-11 17:30:00+00:00,94.08999633789062,94.08999633789062,94.7699966430664,94.07499694824219,94.61219787597656,2643380
2025-12-11 18:30:00+00:00,94.4198989868164,94.4198989868164,94.45999908447266,94.05000305175781,94.0999984741211,2583434
2025-12-11 19:30:00+00:00,93.8499984741211,93.8499984741211,94.41999816894531,93.70999908447266,94.41000366210938,3095959
2025-12-11 20:30:00+00:00,94.11499786376953,94.11499786376953,94.13999938964844,93.68000030517578,93.8499984741211,2855312
2025-12-12 14:30:00+00:00,95.54000091552734,95.54000091552734,96.91999816894531,95.05000305175781,95.50499725341797,11663856
2025-12-12 15:30:00+00:00,95.15499877929688,95.15499877929688,96.06999969482422,94.88009643554688,95.54199981689453,3629040
2025-12-12 16:30:00+00:00,95.15499877929688,95.15499877929688,95.41999816894531,94.84500122070312,95.15499877929688,2672382
2025-12-12 17:30:00+00:00,95.44000244140625,95.44000244140625,95.55999755859375,95.0199966430664,95.15560150146484,1950927
2025-12-12 18:30:00+00:00,95.55500030517578,95.55500030517578,95.79000091552734,95.38999938964844,95.44499969482422,10145800
2025-12-12 19:30:00+00:00,95.66510009765625,95.66510009765625,95.83999633789062,95.47000122070312,95.55999755859375,0
2025-12-12 20:30:00+00:00,95.20500183105469,95.20500183105469,95.69999694824219,94.6500015258789,95.66999816894531,4024839
